content	label
@USER Ποσο καραγκιοζης μπορω να εισαι με αυτοκολλητο σε ο πετο ο φατσα σου ;	0
ενα απο ο κριτηριο με ο οποιος δεν θα ψηφιζω καποιος σε ο εκλογη ειμαι αν μου εχω αφηνω πεταμενη καρτα-βιογραφικο σε ο εισοδος ο πολυκατοικια . αν θεωρω οτι διαφημιζεσαι βρομιζοντας ο γειτονια , τοτε σιγουρα εισαι ακαταλληλος in the first place .	0
Καν’τα ολος λαμπογυαλο ρε Γιωργαρα , τοσο καιρος σε δουλευε ψιλο γαζι GynaikaXwrisOnoma	0
survivorgr Μακαρι να εισαι ο πρωτος γυναικα που θα εγω σηκωσει ... ️️	0
@USER ΚΥΡΑΝΑΚΗΣ τωρα σε ο ΕΡΤ ... για να σου τσουζω ο κωλος .....	1
γιατι εκλεισαν ο Αλεξανδρας ; για να μην απολογηθει ο Μιχαλολιακος ;	0
Επιτελους ! Kokkinopotami	0
@USER ναι ... σε ο ραδιο αρβυλα ... παιδι ο φαπας , αντε και ψοφα τωρα σκυλε	1
εχασα καλο επεισοδιο μου φαινω σημερα gntmgr	0
Kοριτσια εκω πρεπει ν μπω για να εχω αντρα ! gntm GNTMgr gntm2	0
κουκλα μου εισαι 18 χρονων τι γαμο λες GNTMgr	0
ο Λαος να αναλαμβανω ο ευθυνη μου ΝΔ_θελατε Ηλιθιε Λαε Ξυπνατε ρεεεεεεε	0
νομιζω , οτι σε ο Γιαννιτσα ειμαι ρατσιστης , διοτι δεν εχω χτισει ακομα αρκετα τζαμια για ο μουσουλμανος που θα υποδεχτω	1
πολυ sociopathς μου κανω ο Κατια gntmgr	0
ο καλυτερος ζωδιο για ολος ο πουτανος ειμαι ο ιχθυς	1
και τσαμπα καταλογο κανω ο Μπρατης ! ......... gntmgr	0
ο μονος σοβαρος σε ο XFactorGR , ο Βανδη .	0
παλι για ο χωριο μωρης μαλακω Ασημινα ; Δεξου οτι σε περασε και βουλωσε ο GNTMgr	1
shoppingstar γωγουλινις σκασεεε	1
αν δεν μιλησω για ο ετερος ημισυ πεφτω παντοφλα ! thevoicegr	0
gntmgr απο ο πονος σε ο αιδοιος λιποθυμησε ο Μαρ - κα-τινα ;	0
ΑΣΤΑΔΙΑΛΑ ΚΑΡΑΚΑΞΕΣ ... GNTMgr	0
shoppingstar τι σεξυ μαρι;χαμηλοκωλα εισαι ελεο κακιασμενος ψωναρα	1
ο σουζανα τωρα για ποιος φακινγκς λογος ; ενας χαρα ο ξεφορτωθηκαμε GNTMgr	1
ο καινουργια χαζη ειμαι ο χαμενος αδερφη ο ιολη ; poweroflovegr	1
ελα παιδι τελειωσε ο gntmgr υπνο τωρα !	0
ο Κατια θελω θεατρο ο 19ος και βελουδινη αυλαιος για να συγκινωνη ο εγω ο gntmgr Gntm	0
@USER απο βδομαδ θα παιζω κ σαν οραμας σε ο σημερα . ετσι φαινω απο ο τρειλερς erwtasmeta	0
shoppingstar Οτι τωρας ο πωλητρια καταλαβε .. οτι θελω ΠΛΑΤΦΟΡΜΑ ...... ετσι που εγω λεγω .. !	0
@USER Αληθινοι ειμαι .. αυτος που περιεγραψες μαλλον εισαι εσυ ...	0
Οσος δεν λεγω ο σακη τοσα χρονος , ο λεει φετος σε ο Voice TheVoiceGR	0
ΧΑΜΟΟΟΟΟΟΟΟΟΣ gntmgr	0
κατια μου οπως καταλαβαινεις , μετα ο κατηγορια που αντιμετωπιζεις για μπουλινγκ , παει ο πρωτια ! Κανενας παραγωγη δεν θα δεχτει να παρει ο πρωτια ενας παιχτρια που κανω μπουλινγκ γιατι θα ναι δυσφημιση για ο μπραντ ! Sorry bitch , not sorry ! εβγαλες ο ματακι σου ! gntm gntmgr	0
οταν εχη αραζω με ο κολλητη και εχω βγαλλω ο φτυαριο για πρωην και ο , τι κινω gntmgr	0
@USER Τι κατευθυνση εισαι ;	0
αφου ο κοριτσι δεν εγω χει γιατι να ειμαι εκω μεσα ; ας μπω καποια αλλη σε ο θεση ο επιτελος gntmgr	0
αληθεια υπαρχω κοσμος εκτος απο ο συγγενεας ο σκουλικοβα που βλεπω αυτος ο τσιρκολικις ; MasterchefGr_xeftiles	1
@USER Αλ6 εισαι ο αποθεωση ο Μπαμπαρολογια και μαλιστα ο ζεις συνειδητω .Εαν οχι εισαι Stupido .	0
στροφη σε ο γκλαμουρια ( ο Λιαγκα ) κανω ο ΣΚΑΙ	0
@USER Προχθες ΕΝΟΜΙΣΕΣ η ΨΕΥΔΩΣ ΑΝΑΦΕΡΕΙΣ οτι σου λεγω οτι " ο digitization εν Νetflix " . οπως συνηθιζεις να κανεις . εγω , οντως , ειμαι ενας οργανωμενη μειοψηφια ( 3000 ανθρωπος ) . εσυ τι εισαι ( ο " Μεγας κριτης ο Κανονικοτητα " , ο " κυριαρχος ο Συμπαν " ) ;	0
ναι ναι δεν ο εχη κανω ποτε σε πιστεψα GNTMgr	0
Να ειμαι ο Μικρουτσικος , θα εχω ηδη πιαστει μαλλι με μαλλι . GNTMgr	0
-Μωρος , εισαι για ενας νυχτα που κανενας δε θα ο ξεχασει ; -Βαριεμαι να παω σε ο ΚΕΠ	0
ο νευρακι μου καθολου καλα εκει ε ; XFactorGR	0
Αννα Μαρια εισαι ειδωλο ρεε gntmgr	0
αυτος ειμαι ο προοδος ; Καταλαβατε τωρα ο σχεδιο ; αντι να ενσωματωζω ο αλλοδαπος σε ο Ελλαδα , θελω να ενσωματωζω ο Ελληνα σε ο σπιτι μου . Αυτοι ειμαι και ο λενε ανοιχτα .Η ξεφτιλα εχω προσωπο τελικα .	1
@USER ο τριπτυχος ο ιδανικος ερωτα , απολυτος ανταπτ σε ο μουνι / απολυτος ανταπτ σε ο κορμι / απολυτοςς συγχρονισμος σε ο φιλις . στω .	1
απογραφη ηλιθιο σημερα . ωραια μερα ερχεται_ΠΟΥΤΣΑ	1
Ναι ο αληθεια εξω απο ο εκλογικος κεντρο θα εχω παραδοσιακος χορος ο Κυριακη .... και σαν ο Σουλιωτισσες ενας ενας υποψηφια θα πεφτω .... οποτε ο τακουνις δεν .... shoppingstar	0
ακη . Χρηστος ωραια εκπομπη . giatinparea	0
Τσαουσοπουλε και σωστα να μιλας εγω γελαμε με ο σακακι σου xfactorgrς	0
ΜΑΡΤΙΝΑ ΦΤΑΝΕΙ ΜΕ ΤΗ ΚΑΚΙΑ ΠΑΛΙΩΣΕ GNTMgr	0
καραμανλη σε ο Περιστερι : σε ο πλευρο Μητσοτακη με .. κοινωνικος δικαιοσυνη -	0
παιδια ελατε αυριο να πω ενα Day Off να εγω καψω ! kalomesimeraki	0
@USER Τι ειμαι ρε ο αντρες ταμπον να εγω αλλαζεις	1
@USER ανεβηκε ο ρεσεψιονιστ μου ναιτ σιφτ να εγω φερω ενας οδοντοβουρτσα κ εχω υφος αναμεσα σε τι αμαρτια πληρωνω κ ποσο γαμιεται ο καπιταλισμος κ σε σκεφτηκα	1
@USER καλως ο αρχιδιο μου ο δυο	1
shoppingstar αντι για ο γωγουλινις , πρεπει να φερω ο θεαρα ... λειπεις κοριτσι μου , λειπεις .	0
ο σε διατεταγμενη υπηρεσια , δικαιοσυνη εξακολουθω να " ψηφιζω " μνημονια . ουτε ο Λαγκαρντ δεν ακουνε . βεβαια ο δικος μου μισθοι αποκατασταθηκαν πληρως . Τσεπωσαν και αναδρομικα . Μια χαρα ανεξαρτητοι-εξαρτημενοι ειμαι .	0
@USER εχεις βγαλω φωτο just in case ; εισαι πολυ μπροστα	0
@USER Ρε Ζαφ δεν ειμαι ηθικολογια να λες οτι ειμαι κτηνωδα να κανεις μπαρμπεκιος εξω απο δομη για προσφυγας και μεταναστης . Ηθικολογια ειμαι να λες οτι πρεπει να απαγορευτει δια νομος .	0
ο Σουζανα παλι θα φυγει και παλι θα μπει .... βασικα μπαινοβγαινω εχω ελευθερα .... gntmgr	0
Χτες μαλακια σημερα δικαιολογια ... Οτι να ναι ειστε ... mesimeri_skai	1
χαιρω ιδιαιτερα που ο ελληνικος λαος ενισχυσε γενναιοδωρα ο δεινοπαθουσα οικογενεια Μητσοτακη ο οποιος ευρισκομενη σε δυσχερεστατος οικονομικος θεση ζητιανευε ως τωρα σε ο σκαλια ο εκκλησια . ευγε ο Εκλογες_2019 ΝΔ_ξεφτιλος	0
Γτ ο καρπουζι να βγαινω μονο ο καλοκαιρι GNTMgr	0
λιακος και Κρουσταλλω erwtasmeta	0
ο παπια 4 χρονος , αγκαλιτσες και φιλακιο με ο Μερκελ , αλλα τωρα , λιγος μερα πριν παν σε ο τσακιδιο , ο οπλαρχηγος Σια Αναγνωστοπουλου με ' ονομα ζωστηκε ο φυσεκλικιο . Τετοιους ξεδιαντροπος αληταραδα δεν εχω ξαναματαδεις ο συμπαν ! ΣΥΡΙΖΑ_ξεφτιλες	1
@USER Μα ο ΝΔ καλοπληρωνω ο ηλιθιος . εγω σου λεω οτι θα εγω βαλω σε κανο υπουργειο ο σε κανο γραφειος τυπου . Αρκει να γινω πιο χυδαιος και πιο φασιστας .	1
δεν εγω εφτανε ο πολιτικος σκηνικο εχουμε κ ο ηλιθιας με ο θεατρο που παιζω ειμαι κ αταλαντoi ! poweroflovegr	0
Αννα Μαρια δωσε πονος ! gntmgr	0
@USER Και μετα Ντινακι ; Ρωτησα ! και μετα ξυπνησε ρε μαλακα , ουρλιαξε μια φωνη διπλα μου ! πιο πολυ με πειραξε ο " ΡΕ " ! Το μαλακας ...... καθολου ! Τοχω ακουσει χιλιαδα φορα !	1
@USER αντε γαμισου κολος πουτανο . σκατο τουρκαλα , ο ελλαδα ειμαι παντου	1
Κανενας αστεια διασταση δεν εχω μαλακας λιαγκα και λοιποις σε ο πανελ ο εμετικος εκπομπη μου , ο θεμα που διακωμωδουσατε εχθες . αλλα φαγατε τοσο σκατος που κατι πρεπει να πειτε ! Οργια . mesimeri_skai	1
ο Αντιγονη κανω σαν δεκαπενταχρονο εντωμεταξυerwtasmeta	0
@USER Φαε ο πουτσα που ψηφισες εσυ και μην μιλας πολυ	1
τρομερης απογνωση ο σουζυ .. τρελαθηκα εεε χαχαχαχα gntmgr	0
@USER ο μαμακα ο φταινε που ο νταντευαν σε ο κρεβατι ..... Θυμαστε ο « μααρε γιεεε , μαααρε γιεεεε μου κανακαρηηηηης .... ποιος γυναικαααα θα σεεε παρειιιιι ..... ποιααααα κυραααα ; δεν ηρθε ο γυναικα και γιναν αναρχικοι αφου πηξανε σε ο μαλακιο	1
Ελαααα ξερναω με ο βλεμμα Πουρεκας-Μανωλιος ! poweroflovegr	0
δεν εχω ιδιαιτερος ανοχη σε επιχειρημα τυπος " ο τσικνα με βλαπτω ψυχικα λογω θρησκεια " . αναγνωριζω ομως οτι ο ανθρωπος που επιτηδα χρησιμοποιω ο τσικνα για να στειλει σημα " γυριστε πισω δεν εγω θελω " ειμαι μαλακας και πρεπει να τυχω αναλογης εκτιμηση	0
για ο φωνη ο Ελευθερια δε θα γινομαι καποιος σχολιο ; gntmgr	0
Κατια ; Φαααααααπ gntmgr	0
Μπραβο σε ο Βανια ! σε ο Γιουσεφ οχι ! GiaTinParea	0
εγω τωρα θα πρεπει ηδη να εχω ντυθει να εχω μπω αμαξι και να κατεβαινω Κηφισια . αλλα επειδη ενας ζωη εγω εχω κυρια μου , ειμαι κρεβατι και σε ο μουνι μου ολος	1
@USER Που θα εισαι μετα ; Δωσε ενημερωση	0
Τι λες μ@USER@USER@ Σκουλε με ο βυσμα σου ; ' Σταυρωστε με' ειμαι . gntmgr	1
@USER δεν βγαινω ο ΝΔ ρε ... μην φοβασαι ... εχω και ενας με ο Τοτο αν θελη εΡΧΕΤΑΙ_ΠΟΥΤΣΑ	0
ερχω Ευρωεκλογες2019 TheNorthRemembers syriza_xeftiles ερχεται_ΠΟΥΤΣΑ και γι αυτος που δεν ειμαι μαζι εγω οταν ο αλλος επαιζαν θεατρο ξερω για νεκρος !	1
@USER σε ο κατεργο σε εχω φασιστακο βλεπω ουτε οκταωρος ουτε τιποτα . σε ο γαλερα αριστερος μου αρχιδι θα ειμαι καλα . Noname μαλακος εγω	1
@USER χαρη σιγουρα . αφου ο γλενταγε . δευτερος σε νικεςς μετα απο Ηλια βγηκε απο αντρες σε ο στατηστικο . ο ποιος ευστοχως	0
Που κερδισε ο Μπομπα ο μαυρος ζωνη ; TheVoiceGR	0
Θυμαστε που εγω ελεγα για ο Ανθρακεας ; λοιπον χθες ο αδερφος μου πρωτοστατω σε ο μπλοκα και εγραφαν ποστ κατα ο προσφυγωνς υποκινουσαν ολο αυτος δλδ . 13 αδερφια ειμαι . Καποιοι δουλευω σε ο νοσοκομειο . τι θα κανω αν πανες εκει ασθενης προσφυγης ;	0
@USER Οπως εχω καταλαβει σε ο τουιτερς η θα εισαι συριζοτρολ η χρυσαυγουλος . ο φασιστης σε λενε συριοτρολ και νομιζω οτι σε ταπωσαν και οτι θα πρεπει να πεθανεις απο ο ντροπη σου , ενω ο να ειμαι ναζι , δεν πειραζω . ειμαι αποψη . κουνια που ο κουναγε ολος αλλα τελος παντον	1
@USER xaxax double score ο ΣΥΡΙΖΑ . μακη ειμαι φανερος ποιοι σε ακολουθω ! πεςς τωρα τι ξερεις για ο δημοσκοπηση για να δουμε ποσο αξιοπιστος και αντικειμενικος ρεπορτερ εισαι . παρεπιπτοντως τι θα κανω ο Καμμενος !	0
θελω να χτυπω ο Αννα για ο συνεχομενος ιδιος εκνευρισμενος υφος ο gntmgr	1
" Συγγνωμη . " μαλακες μου , κλαιω . εχω βουρκωσει . Τρεχουν ο δακρυα μου . ΜΑΛΑΚΕΣ erwtasmeta	1
Ειδας ο βιντεο με ο πορεια ο μαθητος σε ο Γιαννιτσα . Δυο συμβουλος εχω να δωσως , μην ειστε ηλιθιος σαν ο γονεις μου και μην κρεματε ο τσαντα σε ο πλατος τοσο χαμηλα , να σφιγγετε ο λουριο θα εχω προβλημα με ο μεση μου σε μερικος χρονος	1
Τι αρχαιοελληνικος μαρη ; Ελεο ! shoppingstar	0
Γιαννιτσα φιλε . Που αμα διαλεγαν ο προσφυγας ...	1
GNTMgr βλεπω και ο Χαρα κσι ο Μαρια ο χτενιζουν μονιμα με ο φραντζα κρυμμενη ... για πλακα ο κουρεψαν δηλαδη ;	0
@USER ΓΙΑ ΕΚΕΙ ΕΙΣΑΙ ΧΑΧΑΧΑ ΕΦΗΓΕΣ !	0
ελα ανεβαστε ο ενταση ο τιβι τωρα ! Ροκκος ολε ! TheVoiceGR	0
ο Βικυ σε αλλος κοπελιτσα που ο βλεπω να βαφονται πολυς ο κραζω ο σημερινος που εβαλε οτι εχω ο χοντος μου αρεσε shoppingstar	0
καλημερα διαβατα	0
Τι εργατικος εργατης παναγια μου .. καθιστε λιγο μωρε μαλακεςς ετσι θα ανατρεψουμε ο καπιταλισμος ;	1
αυτος που εισαγω ο mollers μου εχω γκαστρωνω ! Ποσα εχω χωζω για διαφημισεις ; ! gntmgr	0
@USER εσυ ειπεςς εισαι οπορτουνα τωρα εισαι σταλινα ;	0
αχ πως θα γινομαι να φυγει ο Κωνσταντινα ; ! Πφφ gntmgr	0
PowerOfLovegr τι μαλακω που ειμαι ο Ρεγγινα ρε παιδι μου	1
@USER Αστο καλε μου και εισαι και διεθνολογος-οικονομολογος ... Ηδη εγω εχω εξηγω σε 15 τρολ και μαλακα .	1
σημερα πηγα να πιαζω αγκαλιας ενας μικρος μου ξαδερφακι και εβαλε ο κλαμα και ο μπαμπας ο εγω λεγω " τρομαζεις ο αντρας " και ΟΠΟΙΟΣ ΤΡΟΜΑΖΕΙ ΕΙΝΑΙ ΑΓΟΡΑΚΙ ΔΕΝ ΕΙΝΑΙ ΑΝΤΡΑΣ . ΑΚΟΥΣΕΚΕΙ .	0
@USER αν εισαι γυρω σε ο 50 φιλε μου ποναει πολυ ο φευγιο ο πατερα ! Καλος παραδεισο να εχω !	0
Γωγουλινι , θυμαμαι τοτε σε ο wall που πουλησες ερωτα σε εκεινος ο κακομοιρη γιατι νομιζες πως θα κερδιζω κ θα εγω ο φας αλλα δεν ... shoppingstar	0
@USER Συντροφε η θεωρης ανοητο ο Μητσοτακη που εγω ορισε επικεφαλης ο ευρωψηφοδελτιου η εισαι εσυ ανοητος η εισαι προβοκατορα . Διαλεξε !	0
Σκοτωνονται για ενα αβοκαντο ; μα για ενα αβοκαντο ; ! gntmgr	0
Χωσε μπρατος ! εισαι καταπληκτικος αποψε ! gntmgr	0
εν τω μεταξυ τσουρεκι και με ο τυπος που μαλλιοτραβιουνται με ο γυναικη μου -και ο αντιθετος - και παιρνω ο παιδιο και εξαφανιζομαι η πανε σε ο χωρα μου και κοψοχολιαζομαστε εμεις σε ο silver alert	0
Εχω ξεκινω ο σεζον και ο Μυλωνοπουλος εγω παιζω γκομενος σε ο Μυκονο ... μηπως να παει και ο Ρεγγινα σιγα σιγα ; poweroflovegr skaipolxeftiles	0
@USER Τετοιος σανοφαγους σαν και εσενος ψαχνω και βρισκω για να εγω πλασαρουν ο κατασκευασμενος μου photoshop , νομιζω οτι ο απεναντι βοσκω σε ο βοσκοτοπια ο Καλογριτσα μου οπως κανω εγω εδω και χρονος syrizalites ερχεται_ΠΟΥΤΣΑ σε ο Ευρωεκλογες Φευγετε για ο 3% !	0
@USER Ναι μωρη μαλακω παιρνω ! κοιτα ενας λογαριασμος ο ΔΕΗ και θα καταλαβεις .	1
Ναι αλλος ο παντελονι που φοραγε ο Μαρια απο που ειμαι ; Μας λεγω ; gntmgr	0
.. με χρονο-καθυστερηση ο Αννα Μαρια εγω καταλαβαινω ολος ! gntmgr	0
@USER Σπρωξανε γυναικα κ μωρος απο σκαλος ο φιλος σου ο λαθρομεταναστος κ ριξανε ενας 8 χρονος αγορακι σε ο ραγα ο τρενο . Θες κ αλλα ;	0
για να ειμαι κανα αλλος πουλι να δεις για ποτε θα εγω βουταγαν . gntmgr	1
απο που και ως που ειμαι αυτος ο outfits harajuku ; gntmgr	0
τι κακομοιριο Θεε μου ολος να πασχιζω να κανω ο θυμα , που πηγε ο εποχος που μαλωνανε για ο ποιος εχω πιο βαριο αρχιδιο	1
@USER ο ηλιθιοτητα σου ειμαι ανιατος ! Ρε κυρχαμενος παρταλι ο πηρες χαμπαρι οτι εχεις καμενα ο εγκεφαλικος σου κυτταρα ; Αντε τραβας παρεα με ο συντροφια σου σε ο Κουμουνδουρος για να κλαιτε ομαδικα ο συντριβη μου ! ΞΑΝΑΕΡΧΕΤΑΙ και θα ειμαι πολυ_μεγαλυτερη ΣΥΡΙΖΑ_ξεφτιλεας	1
Κωνσταντινα δε μου ο λες καλα gntmgr	0
... ο επιτροπη , αποψε . gntmgr	0
@USER Μια χαρας εισαι . παιδουλα εισαι ακομα	0
ποιος μαλακας εβγαλε ο   τρωγοντας ερχω ο ορεξη  ;τρωγοντας ερχω ο φουσκωμας τελικος	1
Χριστε μου , τι ακουω ! δεν πηγε με λαδωμενα μαλλια να εγω ευχαριστηθουν ο αλλος ... shoppingstar	0
σουζανα : δεν δικαιολογουμαι επισης Σουζανα : κατι εγω πειραζω σε καθε επεισοδιο GNTMgr	0
@USER Αχαχαχαχαχαχαχαχαχαχαχαχα ωραιος ειμαι και ο ΠΟΥΤΑΝΑ που και που	1
με χαρα δεχτηκα ο προσκληση να ειμαι ομιλητης σε ο ειδικος συζητηση με θεμα " προσφυγες , πολεμος και ειρηνη " , που θα πραγματοποιω σε ο πλαισιο ο προσυνεδριακης συνδιασκεψη για ενας ενωτικος Πρασινο κομμα σε ο Αθηνα @USER 2/11/19 ( ΓΣΕΒΕΕ , Αριστοτελους 46 ) Greensς Refugees	0
μετα ο shoppingς star ειμαι σιγουρος οτι θα βγει ο Μητσοτακης giatinparea	0
@USER πλακ πλακα ειχα καθηγητριο που γυρισε και μου ειπε " εσυ δεν θα εχεις προβλημα , εισαι ξανθια " . εντωμεταξυ αυτη ηταν ποντια καραμελαχρινης .	1
Ξυπνας με ορεξη - σου γαμιεται ο μερα . Νομος	1
@USER πεστα ντε ! σε ο αδερφη μου	0
Σοφια μου δεν ξερεις πως ειμαι ο φρικτος ; kalomesimeraki	0
ο πηγε καλα ο πουλεν μου ο Κωνσταντινα gntmgr	0
@USER Εισαι σιγουρα Ελληνας η σκοπιανος ; γιατι ο ελληνικος γλωσσα ο εχεις σκοτωνω .	0
@USER Μπερδευεις ο μοδας με ο αληθινος γυναικα ;	0
survivorgr Καλα ο μαυρος τρωγαν σοκολατας και μπακλαβα και δεν πηγαν να δωσουν τιποτα σε ο ασπρους;.ουστ σε ο διαλο γουρουνια . Να εγω πιαζω διαρροια ρε .	1
Ρε παιδια εσα που δε εγω αρεσει ο Μουτσινας που τραγουδαει ΓΙΑΤΙ ΔΕΝ ΑΝΟΙΓΕΤΕ ΤΗΝ ΤΗΛΕΟΡΑΣΗ ΓΙΑ KaloMesimeraki ΣΤΙΣ 15: 20-15 :30 που εχω Χρυση TV ; ΜΗΠΩΣ αρεσκεστε σε ο να μπαινετε να τουιταρω για να εγω κραζετε καθε μερα και να τραβατε ο βλεμμα λεγω ο ιδι ;	0
@USER Καλα ο Ντενη με διαφορα ... αλλα ενας κ χιλιοειπωθηκε κ για να παμε κ λιγο κοντρο ο Αννετα(εισαι ο ταιρι μου )	0
Να δω αποψε ο ΑΝΝΑ ΒΡΕΘΗΚΕ ΝΕΚΡΗ η ο trailer αυτο ηθελε να καταλαβουμε ; erwtasmeta	0
εΙΣΑΙ ΓΥΝΑΙΚΑ ΑΣΩΤΗ - ΣΤΕΛΛΑ ΧΑΣΚΙΛ	0
@USER Κυριτση εισαι ενας θλιβερη υπαρξη .Τωρα βεβαια μιλαμε για Σκατοσταλινιστες .	1
κατι γινομαι τελικα με οσες εχω ονομα σε -ις ... ενας ο αλκηστιςςς Τωρα ο αρτεμιςςςς shoppingstar	0
Τι σπουδαζω ο κουιν ; kalomesimeraki	0
@USER ο προγονοι μου οχι μονο πεινασαν αλλος εδωσαν κ ο ζωη μου για ο ελλαδα κ ο ελευθερια , ορεβουαρ λοιπον , δεν εισαι αξια να ο πιανεις σε ο στομα σου	0
επρεπε αλλος ... gntmgr	0
κεισι δικασε και συ ... δωσε πονο . gntmgr	0
ετσι ειμαι ελσα μου οταν εισαι τοσο κουκλαραολα σου πανε ! κομμενα και ραμμενος για σενος ! shoppingstar	0
GNTMgr εγω παντως μεχρι τωρα εχω καταλαβει πως αν δεν μπορεις να κρεμεσας απο κτιριο , να παιζεις με φιδιο , να πιανεις κοτα , να πετας με μπαλονια , δεν κανεις για μοντελο , μαλιστα , μαλιστα ...	0
@USER Λιωνω . απο μετρητω πως εισαι ;	0
Ξεμαλλιασε ο Γωγω για να δεις αν ειμαι αληθινος η οχι ! shoppingstar	0
@USER σε επικοινωνια με τονι σιμος βασιλικο ειπες πρωτας ο σκατονι δαλακα εισαι κα@USER και ο χικμετ ο επανελαβα κΙ γελουσανε	1
@USER Που εισαι ρε φιλε σε ο Μπαλι ενας χαρα ! Πια και για εγω ενας !	0
ο εμμανουελα εχω απεναντι ο annoying orange gntmgr	0
Διωχνουν ο ομορφοτερος απο ο GNTMgr και κρατανες μεσα ο Ογκουνσοτο και ο Καραπιαλη ! Ναι δεν ειμαι διαγωνισμος ομορφια αλλα ουτε αδικο να κρατανε ο αγγουρα επειδη εχω ποδαρα και μονο	1
Μιληστε μου λιγο για starsς ... gntmgr	0
περα απο ο πλακα ο εμμανουελα παντα καλα ο παει αλλος κανεις δεν ο δινω σημασια θυμιζω Μαριαννα φαση gntmgr	0
ο κριτης καταλαβαν οτι εγω ξερουμε απο ο πρωτος επεισοδιο που μπηκαν σε ο σπιτι , οτι ο σουζανα δεν εγω εχω . GNTMgr	0
GNTMgr ειρωνικος και απαξιωτικος εκει που εγω παιρνω ... Γλυκουλα και γλυφτρονι εκω που θελω ! ( δες επιτροπη ) ! ΟΧΙ ΚΑΤΙΑ ΜΟΥ ... ΔΕ ΠΑΕΙ ΕΤΣΙ !	1
Ρε παιδι ψαχνω να βρω ο Γωγω σε ο Insta και δεν μπορω ! shoppingstar	0
ο αλεκση σαρωσε εκλογικα σε ο φυλακη , πρωτος με διαφορα σε δολοφονος , κλεφτης , απατεωνες ... Τωρα εμενα γιατι μου' ρχω σε ο μυαλο ο 'δειξε μου ο φιλος σου να σου λεγω ποιος εισαι ' ;	0
παντως σε περιπτωση που λερωσει ο ρουχο απο καφε που πινουν εχω ο λυση με ROL ! GNTMgr gntm rol	0
αφου υπαρχω ο επιλογη καποιος να εγω δινω ο πτηνα εγω κανω επιτηδα σε ο παραγωγη για να γελαζω .. και καλα εγω κανω .. gntmgr	0
ο Ηλεκτρα ο τσιπουρακι ο ειχε δεδομενος erwtasmeta	0
gynaikaxwrisonoma κανω τοσα επεισοδια να μαθει ο κατια ο αληθεια για ο Μαρινα θα κανω αλλος τοσα για ο αντιστροφο;τι λετε	0
@USER σαν ο μουτρο μου θα εισαι και εσυ ουστς	0
@USER Περαστικα σε ο πουστηδα που εγω γαμα ο σατανας που ο κωλος .	1
" Οταν ο Κυριακος εθετε υποψηφιοτητα για αρχηγος ο ΝΔ ελαχιστος ελπιζαν ο ανατροπη ο αρνητικος πορεια ο χωρα ... " ΜεΡΑ25 Κουνεβα shoppingstar Ζαγορακης giatinparea Στουρναρα μεγαλοοικονομος poweroflovegr Goldman Sachs ΕΛΑΣ	0
@USER Λαθος που αντι να εγω γραψω σε ο αρχιδιο μου καθω και νιωθω ασχημα και ντρεπομαι εγω και οχι αυτος για ο συμπεριφορα μου	1
@USER Εισαι τρελος ; δεν θυμαμαι Κυρκο να εχω κατω απο 5 χιλιαδα . Αυτοι αν ειμαι 3 να εγω γραψεις . αν κανω ο ΚΚΕ μαζευει τριπλασιος κοσμος αυθημερον .	0
ελλη μου δεν ο θελης μονο σε ο ζωη σου , θελεις και να εγω αγορασεις , .οπως εκανες και με ο Κωστης gynaikaxwrisonoma	0
@USER θα ταραχτω ο γυναικα ...	0
gntmgr προσωπικα ο blue τρωγεται καπως πιο πολυ απο ο ακριβη	0
οχι ρε Κων / να .. και σε συμπαθουσα . GNTMgr	0
μελι μου ταισες Βικυ μου gntmgr	0
απ ο πιο ωραια ο τραγουδιος ο Λαμπη ο ΚΙ ΕΓΩ ΣΟΥ ΕΞΗΓΩ . ο εχω φυσικα σε ο φακελο με ο 90sς σε ο κινητο μου KALYTERA	0
Παραστασαρα φαινομαι ! ενας και ενας ! kalytera	0
GNTMgr απο ο αλλος σκεφτομαι και λεω .... φταιμε και εγω ο μαναδα !	0
α-ΝΑ-ΣΤΑ-ΣΗς gntmgr	0
@USER Εισαι μεντιουμ ;	0
@USER Αντε καλα μην ο παιζεις τοσο υπερανω ρε κοπελα μου . δεν εισαι	0
αν δε φας ο φαγητο σου , θα λεγω ο κυρα Βικυ να σε φαω .. GNTMgr GNTM	0
ασημινα .... ΔΕ ΜΟΥ ΠΑΣ ΚΑΤΑ ΤΟ ΓΕΡΟΔΙΑΟΛΟ ; ΑΧΡΗΣΤΗ GNTMgr	1
σε ο παπαριο μου ο σορος ο φασιστας καπιταλας που κονομαει με ο δουλεμποριος δινω ψιχουλα σε ο πετ μου ενω αυτος βγαζω δις να εγω στηριζω με τετοιος σαχλαμαρος ψευτοανθρωπιζμος	1
@USER Πουτανα μπαλα ...	1
Λιγη τεχνη επιτελους σε ο GNTMgr απο ο Μπρατης ️	0
Να κρινω αρνητικα ο ασημινα ο Ιλντα . ποια ο ασημινα ρε ... Να γελανε Μν και ο φραγκοκοτης gntmgr	1
Αμα σου παρω ο γκομενος δε θα εχεις βρακι να βαλεις πουτανα	1
Κοντευουν δυο μηνας και ο κυρα καγια τωρα καταλαβαινω οτι ο σουζαννα δεν κανω για μοντελος ... θα εγω τρελανω πραγματικα αυτος ο γυναικα gntmgr	0
