content	label
Να ανεβασω εγω βιντεο που η προγιαγια (85+) χορευει καλαματιανο κι απο πισω ο προπαππους (98) λεει "γεια σου ρε γυναικα" με το prince σκληρο στο στομα, να σας φυγει ο πατος .	0
Κοπελια και να κερδισει, ουτε την καριερα της Καζαριαν δεν θα κανει . Εχεσαν οι Χαντιντ και βγηκε αυτη . gntmgr	1
@USER Ναι βεβαια τον ευχαριστουμε ! Και αυτος μας ευχαριστει για το ποσο μαλακες ειμαστε που τον ψηφιζαμε κ κονομαει ακομα ...!	1
@USER Ξεφτιλες αυτοι που το κανανε και βλαμενοι και επαναστατες του καναπε οι υποστηρικτες τους	0
Απιθανα τα ρουχα του κου Μπρατη . Ονειρεμενη και εμπνευσμενη κολεξιον αναδυει μια εκωφαντικη απλοτητα . Μπραβο !gntmgr	0
Γκερλι η Σουζανα; που μοιαζει σαν την Λιντα Χαμιλτον στο τερμινειτορ; gntmgr	0
@USER συντροφε ρουβικωνα η πουτσα που θα φατε θα σας μεινει στην μνημη κ στον κωλο για παντα .Απο την Μακεδονια θα γαμηθειτε .ΟΥΤΕ η εκτεταμενη νοθεια δεν σας σωζει σταλινες ... syriza_xeftiles ερχεται_ΒΟΙΔΟΠΟΥΤΣΑ ερχεται_ΚΑΡΑΠΟΥΤΣΑ ερχεται_ΠΟΥΤΣΑ ερχεται	1
Αλλιωτικη απ' τις αλλες και πρωτοφανη θα ελεγα gntmgr	0
@USER ενω εσυ εχεις IQ 500 .000 ε; Ρε τι νουμερα ειναι αυτες οι ζαιες drag queens ... λιγο υπομονη και σου ερχεται_ΠΟΥΤΣΑ και σενα ! λουλου ...	1
@USER ουι; Απ τα Γιαννενα εισαι ρε;	0
@USER Απολυση Λιαγκα κ λοιπων . Βεβαια δε θα λυθει κατι ..Ας εστιασουμε σοβαρα σε σοβαρα πραγματα . Κ ναι, η σεξουαλικη επιθεση ειναι πολυ σοβαρο θεμα . Κακως εκανα πλακα εστω κ για λιγο .	0
@USER Καλα εισαι . Κρατας λιγο ακομη ......	0
@USER Μπακ του δε φιουτσουρ, εισαι ανοικονομητη !	0
Αυτος δηλαδη θα εξηγησει στον κοσμο το κυβερνητικο εργο (sic) συνδυαζομενο με το ΝΔ_ξεφτιλες	0
@USER Μια χαρα τα ειπε ο Αλεκος Αλεξανδρης . Καλοχωνευτα μαλακες !	1
Ποσο μαλακας ο Γιωργης . Μη χασει το κελεπουρι AgriesMelisses	1
@USER Μουναρος επετειακος εισαι	1
Ιδια η Νταριλ Χανα GNTMgr	0
@USER Αμα εισαι δυνατος .... ΤΟΥΣ ΓΡΑΦΕΙΣ ΟΛΟΥΣ	0
@USER αφρατα μασταρια εχει η Κοντυλω η κοκκινοασπρη γελαδα της θειας μου στο χωριο .. των γυναικων ειναι βυζαρες και παντα αντιμετωπιζονται ως αυτονομο κι ανεξαρτητο κρατιδιο απο τους αντρες .. Σαν αυτους που πανε Γαλλια μονο για την Ντισνειλαντ	1
@USER Ζεις στον μικροκοσμο σου , η ανηλικος εισαι η απλα πλ νεος χωρις υποχρεωσεις ...	1
gntmgr Η Καγια κανει σαν τον Φιλη: "Δεν ηταν μπουλινγκ, ηταν μια απλη εθνοκαθαρση"!..	0
-ειναι αυτη η γυναικα που αγνοειται τοσους μηνες; Κι αυτοι erwtasmeta βλεπουν, κι υστερα λετε οτι δεν εχει τηλεθεαση	0
Η Σουζανα και η βοηθεια του κοινου gntmgr	0
@USER ελα μωρη τρελα	0
“Με την κ . Γεννηματα ημαστε υπουργοι στην ιδια κυβερνηση (σ .σ του Αντωνη Σαμαρα)”, θυμισε ο κ . Μητσοτακης . Καταλαβες τωρα Φωφη; εισαι με σφραγιδα, το οικιακο ζωο αυτης της ακροδεξιας-νεοφιλελε ΝΔ . Τους ηλιους του ΠΑΣΟΚ αποχαιρετα τους, που χανεις ..	0
@USER Δεν εισαι σε θεση ομως να κρινεις εσυ εμενα ναι καλε μου; Καλο απογευμα !	0
@USER Εχεις προβλημα με τους τσιγγανους Ελληνες πολιτες και τους μεταναστες; πιο ακριβως; θεωρεις οτι εισαι κατι καλυτερο ανωτερο;	0
Αυτη η Αννα Μαρια ειναι σα διασταυρωση Σουζαν Σαραντον με Ελλη Λαμπετη φατσικα gntmgr	0
@USER Alice και συ καβλα εισαι ετσι ; γιαυτο τα ξερεις αυτα ε; για στειλε καμια φωτο να δουμε	1
Στην Ελλαδα ζουμε Ολοι εχουμε εξαπατηθει οικτρα απο κομματα και κυβερνησεις αλλα πιο γλοιωδες ειδος απο τον εξαπατημενο που ομως επιμενει να γλυφει εκει που εφτυνε διοτι δεν εχει το αναστημα να παραδεχθει οτι πιαστηκε μαλακας δεν υπαρχει	1
@USER Εσενα σε επελεξα για να μην ξανα σηκωσει ποτε κεφαλι το κομμα βοθρος ΠΑΣΟΚ . Σε επελεξα γιατι εισαι η κλανια τα αποβρασματα του ΠΑΣΟΚ ! Γιατι εισαι μποχα του βοθρο ΠΑΣΟΚ . !...! Τωρα Ξερεις Τι Εισαι !...!	0
Τελικα μετα απο ωριμη σκεψη κι αυτοκριτικη, το συμπερασμα της κυβερνησης για το αποτελεσμα των εκλογων ειναι, οτι αυτοι σωστα αρμενιζουν αλλα ειναι στραβος ο γιαλος (λαος) εκλογες2019 ekloges2019 Εκλογες_2019 συριζα Συριζα_ξεφτιλες Αλεξης	0
βαγγελης μαρινακης που ειναι κουμπαρος της ντορας μπακογιαννη που ειναι αδερφη του κουλη μητσοτακη που ειναι θειος του κωστα μπακογιαννη που ειναι αδερφος της αλεξιας μπακογιαννη που ειναι εγγονη του κωστα μητσοτακη που ηταν αντρας της μαρικας	0
Εμ Μαρινα μου, τον μπαμπα της θελει η Μελιτη, αφου εσυ μονο για τον γαμο μιλας και δεν κανεις κατι ουσιαστικο μαζι της (και καμια φορα με τον βιολογικο πατερα κ οχι τον guest star ηθοποιο), καλυτερα να παει στον θετο πατερα που ξερει οτι ειναι εκει gynaikaxwrisonoma	0
αν το ειχε κανει το πανελ της Καινουριου θα την ειχαν γονατισει . Εδω το θελουν να κρατησουν αποστασεις kalytera	0
@USER Δηλαδη εσυ πιστεψες εστω μια στιγμη οτι ηταν εφαρμοσιμο το Προγραμμα Θεσσαλονικης; Απο εκει επρεπε να σου μπουν χοντροι ψυλλοι στα αυτια .	0
Aυτη η καινουρια πολυ παιζει με τα μαλλια της . Εκνευριζομαι ... poweroflovegr	0
@USER Μηπως επειδη εισαι ξαδερφος του;	0
Ποσο ετοιμολογη η ηλιανα,σε λατρευω στο πα; gntmgr	0
Αι ψοφα μωρη καντεμοΔουρου ... τοσοι ανθρωποι καηκανε και πνιγηκανε, που θες και να σε ψηφισουν στο β γυρο ... που να την βρεις την τσιπα ... ουστ Παρεπιπτοντως , στο Μαρουσι δεν εχουμε ρευμα εδω και ωρες ... καντεμΔουρου ....	1
@USER Ρε στα μουνι μου σε γραφω αλοδαποι ! Εγω δε χριαζωμε γραφη για ναμε Ελληνας τωχει το αιμα μου ! Εσυ πια εισαι μωρη υβριδιο !	1
Μουτς θελουμε ΟΛΟΙ να δουμε τα ερωτικα σας aircondition επειδη ο φαρμακογλωσσος @USER ειπε οτι δεν εχετε εκει μεσα . kalomesimeraki agapimenemouniko	0
Μονο αν εισαι απο το Τεξας φορας καπελο και αν εισαι μαλακας εισαι μαλακας απο ολουθε	1
Οι παππουδες μας προσφυγες εμεις ρατσιστες ! Πως καταντησαμε ετσι διαολε,που πηγε η ανθρωπια μας !	0
Δημοτικη συμβουλος με κιτρινο παντελονι κ μαυρη ζακετα μονο για τον δημο Νεας Φιλαδελφειας shoppingstar	0
@USER Και εγω κ η γυναικα μου αλλα κ τα παιδια μου το ιδιο παθαμε Το ψαχναμε Στο γεροντι που εχει ταλαιπωρηθει κ απο την αναμονη το δε πα στο διαολο βγαινει πιο ευκολα	0
Ενταξει Κερα Βικυ μου, θα τα παρουμε ολα τα ρουχα του Μπρατη, μην κανετε ετσι ... gntmgr	0
Ωραιο φορεμα που της παει . Μου αρεσει . shoppingstar	0
Ανακαλυψα οτι με το κινητο μου μπορω να τηλεφωνησω ερχεται_ΠΟΥΤΣΑ	0
@USER μαζι νομιζω απλα χωρια αντρες γυναικες οπως κανουν και τωρα	0
@USER Το μουνι σου θα βγει πλανηταρχης	1
@USER ΠΟΥΤΑΝΑ 1979	1
Απιστευτα καυτο, αθωο και ονειρεμενο μωρο, τον παιρνει στο μουνακι, με το βυσμα να προπονει την πισω τρυπουλα του και μετα γαμιεται απο το κωλαρακι του, χυνοντας με παθος και ασταματητα !	1
@USER Ε κοιτα αν εχεις ακουσει Πολακη ,αν εχεις ακουσει Καμμενο ,αν θυμασαι τι ελεγαν για τη μορια και τι τελικα εκαναν αν θυμηθεις τους 125 της Δουρου αν θυμηθεις το μακεδονικο τον ενφια και 1000000 ακομη μπαρουφες πρεπει να εισαι λοβοτομημενος για να ψηφισεις ΣΥΡΙΖΑ .	0
Κανονιστε ζαβα μη πατε και καρφωθητε πουθενα ... Σουζανα σε σενα μιλαω GntmGr	1
βαριεμαι τα τραγουδια γαμω kalomesimeraki	0
Μυυυυκονοοοοοςςςςςςς GNTMgr	0
Δικη Χρυσης Αυγης: Προκλητικα αμετανοητος ο Μιχαλολιακος μιλαει για πολιτικη σκευωρια	0
ΝΔ_ξεφτιλες Nεα Τουρκοκρατια ΝΔ ΝΔ_προδοτες	0
περιεργος χαρακτηρας ο Ουζ KokkinoPotami	0
Oι Σαλονικιες ειναι απο αυτες τις γκομενες που λες "δεν εχω κοιμηθει με ασχημη γυναικα, αλλα εχω ξυπνησει"	1
Ποιο ειναι το κοινο σημειο που εχουν ολοι οι θρασυδειλοι, λεχριτες, πουροι αριστεροι, βουλευτες που δεν σεβονται ουτε ανθρωπους ουτε θεσμους; Το χρημα ! Ειναι η πλουσιοι απο κουνια η Δημοσιοι Υπαλληλοι . Εξαιρεσις ουδεμια ! NOVARTIS_GATE Novartis	0
Το περιμενα απο την πρωτη «φορα αριστερα»! ηρθε ερχεται_ΠΟΥΤΣΑ	0
@USER Οι γυναικες θελουν σεξ μια φορα το μηνα, τις αλλες επι πληρωμη με καποιο αλητη μηχανοβιο φεμινιστη που θα τις παρατησει η με καποιον που βγαζει €80 .000 το μηνα	1
@USER Αυτη τη φορα θα σας γαμησουμε τα πρεκια αν βγαλετε τους μπαχαλακηδες εξω . Δεν τον ξερετε καλα τον Μητσοτακη . ερχεται_ΠΟΥΤΣΑ και εκει	1
gntmgr αυτο τιποτα αλλο	0
Να δειξουν αλληλεγγυη στους προσφυγες ,ζητησε απο τους Ελληνες ο κυβερνητικος εκπροσωπος και σωστα , αλλα ως αντιπολιτευση ειχαν αφηνιασει με ακραια ρητορικη εναντιον τους .Δεν ειναι κακο να τους το θυμιζεις .'Οτι σπειρεις ... ΚυβερνησηΜητσοτακης προσφυγικο	0
Πιο χαζη κ ψευτικη στον δηθεν φοβο του σπαθιου .. πεθαινεις απο το σπαθι ! ilipapageorgiou gntmgr	0
Τα πληρη αποτελεσματα της σταυροδοσιας στο Δημο Παλληνης . Εντεκα γυναικες στο νεο Δ .Σ ! μεσω του χρηστη @USER	0
@USER Δεν το θελουμε αυτο ! Σου παει καλυτερα να εισαι ανησυχη	0
Σουπερ Εμετικος Τιτλος ... "Μεγαλη Κεντρο Αριστερη Προοδευτικη Συμμαχια"... Ελλαδα ΞΑΝΑΕΡΧΕΤΑΙ ΚΙΝΑΛ syriza_xeftiles εκλογες2019 εκλογες ΣΥΡΙΖΑ_ξεφτιλες Συριζα_τελος Φωφη	1
Η νερτζη διασκεδαζει στον Αθηνα με Λενια και Ιον Φιλιππος Αντωνης και Γιαννης γλυκος τριγυρνανε ντιρλα στη Μυκονο Τι αλλο θα δουμε φετος; PowerofLovegr	0
Με αρεσε πολυ η συμπατριωτισσα Χριστινα απο τις Σερρες με το ηλεκτρικο λαουτο !TheVoiceGR	0
και η ματινα για καφε πηγε; gntmgr	0
που ειναι η αμανατιδου ρε παιδια να πει ενα αντε πουλο τωρα στην Σουζανα gntmgr	1
Αντε παλι το twitter ενα ματσο χαλια shoppingstar	0
Μα καθε φορα ομως ! XFactorGR OpenTV	0
@USER Εισαι και συ νικητης των εκλογων, μην μας την κανεις τωρα . Περαστικα οπωσδηποτε .	0
Ξεκατινιασμα GNTMgr	0
Αυτο που ειναι τραγικο στις ελληνικες παραγωγες ειναι οτι παντα η πλοκη αφορα την αστικη ταξη .Πλουσιοι,σπιταρονες,ωραια ρουχα,υψηλες θελεις .Ποτε τον λαο,ποτε πως περνανε οι φτωχοι .Ποτε αυτοι που δεν ειναι υψηλα υσταμενοι .Το ιδιο και εδω .kokkinopotami	0
@USER Tι λεει ρε ο μλκας . Δεν ξερανε πως θα εχει προσφυγες, δεν ξερανε πως θα χειμωνιασει, δεν ξερανε πως ο Ερντογαν ειναι ο Ερντογαν, παλι καλα που ξερανε που ειναι το Μαξιμου και δεν πηγανε ξερω γω να κυβερνησουνε στην Μαδαγασκαρη ημαρτον	1
XFactorGR ΞΕΡΝΑΩ ΝΕΡΑΙΔΟΣΚΟΝΗ που λεει και η Μαρια απο το gntmgr	0
@USER Δεν μιλαω γενικα αλλα γι αυτους που υπαρχουν κατηγοριες αποδεδειγμενες κ κατηγοιρουμενοι απο τη δικαιοσυνη	0
ξεχειλιζει "βαρβατιλα" η φωτο gntmgr	0
Σουζανα για φωτο πριν απο φυλακιση καλη βγηκες GNTMgr	0
@USER Οταν θα παρει χαμπαρι ο χοντρος σε τι πουτσες σπαταλατε τα λεφτα του να σε δω πουστογαυρε πρεζεμπορας sport24 ΝΔ_ξεφτιλες Πασαλιμανι ΣΥΡΙΖΑ ερχεται_ΠΟΥΤΣΑ	1
@USER Εισαι ο Ιντερνετ εξπλορερ ρε φιλε !	0
@USER εγω παλι ειδα οτι μιλησε πολυ σωστα για τα προβληματα των νεων και τον λογο που απεχουν .....εισαι αδικη με τον Ντανο και αν δεις ολα τα καναλια φωναξαν διαφορους για σχολιασμο .	0
@USER τοτε μονο καιγοταν το Ματι τωρα καιγεται ο κωλος του	1
@USER Ουουουουου χαμος γινοταν και τσακωμοι εριστικοι φουλ μεχρι και γυναικες εχουν πιαστει στα χερια ετσι το παιζουν αυτοι το παιχνιδι	0
Δε θα γλυτωσουμε ποτε απο τον Ογκουνσοτο του GNTMgr	0
Εισαι οτι ψηφιζεις . Οχι αλλα χαδια .	0
@USER Γιατι ρε; σε αγαπαμε κι ας εισαι με το Γιανη !	0
Ξανα μπηκε η Σουζανα gntmgr	0
@USER Κι αν δεν εχουν περασει γυναικες απο τα χερια σου .	0
O Σκουλος εχει μπει Κατια στανταρ GNTMgr	0
Να σου λεει ο Μπρατης να αλλαξεις την φωνη σου ...GNTMgr	0
γιατι βρε παιδια πως μοιαζουν οι συννυφαδες gntmgr	0
Δωστε ενα Οσκαρ στη μικρη Μελιτη ΤΩΡΑ ! GynaikaXwrisOnoma	0
Και που θα ξεσπαω ρε φιλε τωραα; .. Δε πειραζει θς γραφω καθε μερα απο κατι bill_xeftila poweroflovegr	0
@USER Αστα Κωτσο, φυλακη θα πας ρε . Θα εισαι μεσα και θα κοιτας αποξω κι' αυτο αν σου δινει αδεια ο Αραβαντινος .	0
Ηλεκτρα εκτος απο αλκοολικη σε κανανε και χαιβανι ! erwtasmeta	0
Καλησπερα και καλο μεσημερακι σε οοοοολη την τουιτεροπαρεα ️ kalomesimeraki	0
Εγω δεν την θεωρω drama queen λογικο ειναι να φοβαται η Μαρια gntmgr	0
Ουτε ονειρα ουτε κανενα προσφορο εδαφος εχω κουραστει να ακουω σε ολα αυτα τα ριαλιτι σοου να πατανε πανω σε αυτο το κομματι γιατι το βρισκουν αρτιο .. TheVoiceGR	0
@USER Θα ηθελα και Ισπανικα χωρις μεταφραση παρακαλω ! kokkinopotami	0
Μιλαει ο Συριζα για ανεξαρτητη Δικαιοσυνη ... Το αλλο με τον Τοτο το ξερετε; (οχι βεβαια οτι οι αλλοι ηταν καλυτεροι) Αλλωστε η δικαιοσυνη ως γνωστον ΔΕΝ ΘΕΛΕΙ να ειναι ανεξαρτητη, ναι; ekloges2019	0
@USER Αχαχαχα ! Δεν καταλαβες τιποτα απο ο,τι εγραψα ! Εισαι εντελως ηλιθιος !	1
Πρωινες αμπελοφιλοσοφιες GNTMgr	0
ΠΟΛΥ ΦΙΛΗ ΜΟΥ η Θεοδωριδου που ΔΕΝ μιλαει στον Λιαγκα ! ΠΟΛΥ ΦΙΛΗ ΜΟΥ σας λεω ! Kalomesimeraki	0
@USER να εισαι απολυτα σιγουρος απλως ελπιζουμε η πλειοψηφια να τους μουντζωσει ...το ερωτημα που θετεις ειναι ρητορικο το καταλαβαινεις ετσι ..;	0
@USER Της γιαγια σου το μουνι χαχαχα	1
Σε αλλα νεα ο Γιουσουφ, αν καταλαβα σωστα, κερδισε και το Μαστερ Σεφ ...! Δηλ . οι Μαυροι κερδισαν, αλλα την διαφορα την εκανε το πιατο του Γιουσουφ και μαλιστα με αντιπαλο την Σεντα ... Ειναι ο Survivor Master Chef της καρδιας μας ️️️survivorgr survivor2019	0
ΠΟΥΤΣΑ ΧΡΥΣΟΧΟΙΔΗ ! Επαναστατικη_Αυτοαμυνα	1
@USER πως αντεχεις να συμμετεχεις σε αυτο το πανελ mesimeri_skai	0
η Σουζανα με τι θρασος κρινει τις υπολοιπες; δεν καταλαβε οτι την εδιωξαν και ξαναμπηκε στο σπιτι απο σποντα; gntmgr	0
@USER Φαινοσουν απο τα αλλα σχολια οτι εισαι ορνιο .. Γεια απο μενα	1
Δεν χαλανε τα κομματα για τις φιλιες ρε μαλακες	1
Για το θεμα του ΠΛΑΤΟΥ λεει η Κατια; Τι πλατου τυριων; gntmgr	0
GNTMgr το πιο ομορφο ρουχο στην πιο Ασχημινα	1
-Ολη την ωρα με το κινητο εισαι . Δεν πιστευω να εισαι στο τουιτερ; -Τι ειναι αυτο; *διαλογος με τον δικαστικο αντιπροσωπο* Ευρωεκλογες2019 εκλογες2019	0
Ο πατσας εξαιρειται της απαγορευσης; τι_ψηφισατε_ρε_μαλακες Γιαννουλης	0
survivorGR Ρια, καλη, χρυση, αγωνιστικη, μπλα μπλα εισαι, αλλα, πραγματικα, ΟΧΙ ΑΛΛΟ ΓΛΥΨΙΜΟ, ΟΧΙ ΑΛΛΟ ΓΛΥΨΙΜΟ	0
Εντωμεταξυ η πλειοψηφια των ακροδεξιων πιστευει οτι οι προσφυγες ειναι 45000 κλωνοι του Αλ Μπαγκνταντι, τερμα μουσουλμανοι φονταμενταλιστες . Στην πραγματικοτητα αν κανουν το μπαρμπεκιου παιζει να βγουν να φανε και να τους δωσουν και κανενα καλο μπαχαρικο .	0
Μαλακες μου λιγο να προσεχετε τι λετε οταν βλεπετε μια γυναικα με περουκα η χωρις μαλλια .. Οταν λετε:"αντε κανε 1 παιδι",λες ειναι ευκολο να γινει .. Λιγο τακτ δε σας εμαθαν να εχετε στη ζωη σας;	0
Καλα αυτο το επεισοδιο δεν θα τελειωσει ποτε; gntmgr	0
@USER Ο τυπος την γλιτωσε απλα με μια ουλη και ετυχε να τον πετυχεις εσυ και να νιωσεις "αβολα". Αρχιδια αβολα θα ενιωθες και για την Μυρτω και τον Νικο στου φιλοπαππου . Ξερεις κατι δεσποινις; Πονοψυχακηδες του κωλου ειστε .	1
Α μωρη μαρτινα τραβα την μυτη αου να μεγαλωσει GNTMgr Τοση κακια πχια για ολες ελεος καπου χρυσο μου	1
Μελιτακι μου εισαι μια γλυκα αλλα μας τα επρηξες με τον μπουχεσα GynaikaXwrisOnoma	1
H Χαρα Παππα make-up artist θα βγει απο το gntmgr στο τελος	0
@USER Δεν θα ειναι απο νησι μωρε μην εισαι κ τοσο σκληρη εσυ ...ε μα τους Μαλακες αγκαθια σοβαρα τωρα ;	1
Κριμα βρε Αρτεμιδα τελευταια επρεπε να βγεις shoppingstar	0
Ελπιζω στο αβαταρ να μην εισαι εσυ, για να μην κανω φολοου ατομο με τετοιο παπουτσι .....	0
Οταν σου πει γυναικα πως εχεις πλακα, περναει σιγουρα απο το μυαλο της και η πουτσα .	1
Επαναστατικη αυτοαμυνα και τ αρχιδια μας κουνηθηκαν Ρε αλλαξτε εκει το νομο,να τελειωνουμε Μπηκε μεσα λεει ξαναβγηκε θα ξαναμπει και θα ξαναβγει να κανει τα ιδια	0
@USER Οχι, αυτοι που το λενε αυτο ειναι οι συνηθεις βλακες που ευδοκιμουν παντου . Το να βγαζεις συμπερασμα απο τα λεγομενα τους, σημαινει οτι υποκλινεσαι στην βλακεια τους, οτι γινεσαι ιδιος με αυτους, αν δεν εισαι ηδη	1
Αφου χαντακωσε τις συμπαικτριες της και θιχτηκε με τις τρεσες της αλλης .. shoppingstar	0
Αυτα δεν ειναι τιποτα μπροστα σε αυτα που θα υπεφερε ο ελληνικος λαος αν ξαναφερνε στην εξουσια τη συμμορια της χρεοκοπημενης ΝΔ ΤΟ_ΝΟΥ_ΣΑΣ_ΡΕΜΑΛΙΑ ΝΔ_Ξεφτιλες	0
@USER Κριμα εσυ εισαι καλο παιδι .	0
Αντε γαμησου ρε καροτσακια .	1
survivorgr Δαλακα εισαι δυνατη ομορφη αμα ησουν και πιο θηλυκη θα σουν απαιχτη !αλλα δε μπορουμε να τα χουμε ολα	0
Εγω απορω που εχουν εξαφανιστει τα τρολακια που εξυμνουσαν προεκλογικα το μπασταρδακι του Χρυσου . ΝΔ_ξεφτιλες ΝΔ_Προδοτες Κυβερνηση_Τσιρκο ΝΔ_Θελατε	1
Δεν θα πω ψεματα . Η Λιλιαν εχει ενα δικιο ...gynaikaxwrisonoma	0
Φαγωθηκατε οτι εχει κοψει τις Αγγλικουρες η κερα Βικυ .... επανηλθε ....ηρεμησατε; gntmgr	0
Πως στο καλο μας διαβαζουν; αφου ειναι μαγνητοσκοπημενο; γεμισε σεμεδακια το τουιτερ ! και το πλατο του TheVoiceGR !	0
@USER εισαι δυνατο τρολ, οχι;	0
Ακομη ενας αχρηστος μαλακας που δεν θελει να λυσει ενα απλο προβλημα	1
@USER Χατζη εχεις δικιο εισαι αγραμματος για αυτο ανοιγεις το στομα σου και πετας βατραχια	0
H αλλη θιχτηκε επειδη ηταν νοσοκομειο και δεν μπορεσε να υπερασπιστει τον εαυτο της για τα ΦΡΟΥΤΑ GNTMgr	0
Γιατι δεν βγαζουμε Μπακογιαννη επομενο πρωθυπουργο; Αφου εκανε 4 παιδια με 3 διαφορετικες γυναικες ολα μπορει να τα καταφερει	0
Μαρινα εισαι μαλακας κι εσυ . Που πηγε ρε η παλια μαρινα το αντρακι που για να κερδισει αυτο που θελει εκανε τα παντα . Τωρα απλα παραιτεισαι GynaikaXwrisOnoma	0
41 ηθοποιοι του Εθνικου Θεατρου, θα ενωσουμε δυναμεις φετος το καλοκαιρι, με τρεις διαφορετικες γυναικες σκηνοθετες,για να σας αφηγηθουμε στην Επιδαυρο, τη μονη σωζομενη αρχαια τραγωδια: την Ορεστεια . (Αγαμεμνων, Χοηφοροι, Ευμενιδες) Σπανια συγκυρια . Ανυπομονω !	0
Μαρτινα στα τσακιδια Σκατοψυχη Σουζανα θα ξαναβγεις συντομα ! gntmgr	1
@USER Ευχαριστω πολυ Σπυρο ! Να εισαι καλα !	0
Σχολασε ο γαμος ! giatinparea	0
Μουζου θεος οποιος ρεβετε και κλανει δεν φοβαται να πεθανει ... TheVoiceGR	0
Το να ζητατε σοβαροφανεια ρε μαλακες σε ενα τηλεπαιχνιδι με ξεπερναει . Μια χαρα σοουμαν ειναι ο μικρος . thefinal4gr	0
Τι παιζει με Κατια και Σκουλο; gntmgr	0
Μετα απο 1 μηνα η αλλη με λεει μαζι σου εκανα το χειροτερο σεξ της ζωης μου . Τι να πω, συνηθως οι γυναικες αυτο μου το λενε στα πρωτα 30 δευτερολεπτα .	0
ελα κλαιω αληθεια οι 2 παρουσιαστες του adinamoskrikosgr kalomesimeraki	0
Μην ειστε μαλακες . Θα φανει .	1
Φωνες υπαρχουν, δισκογραφια και μαγαζια δεν υπαρχουν .. TheVoiceGR	0
@USER Οτι πιο σαπιο υπαρχει στην Ελλαδα εισαι εσυ και τα υπολοιπα κατακαθια που στηριζετε ΧΑ και τη σοβαρη ΧΑ . Σκουπιδι .	1
Κατια : Η Ευα Μπαση του gntmgr GNTMgr	0
Αυτο με τη γλωσσα της Κατιας, ποσο εκνευριστικο ! gntmgr	0
@USER Αν οποιαδηποτε γυναικα δεν φορεσει απο επιλογη της οτι θελει υπακοουοντας σε "θεικους" νομους σορρυ αλλα ειναι grande μαλακια	0
Και η πρωτη μου αντιδραση ηταν γιατι δεν τους καταλαβαν τι μαλακες ειναι οχι επειδη φταινε οι κοπελες αλλα επειδη δν εχω πια καμια ελπιδα κ απαιτηση γι αυτους να δειξουν εστω κ τον παραμικρο σεβασμο προς τη ζωη των κοριτσιων κ ειμαι εξαλλη μαζι μ	0
Καλα ρε μαλακες, 40+ και τσακωνεστε για ΠΑΕ; Τσακωθειτε για κανενα Κουκακη-Ολυμπος ξερωγω που θα φατε και κανενα γιαουρτι	0
@USER Εισαι πιο ηλιθιος και απο τον Κουλη . Τουλαχιστον αυτος εχει καβατζα κλεμμενα εκατομυρια . Εσυ πεινας	1
Με αδικησαν πολυ σημερα οι globetrottersgr τελαμε κι αλλο με Βαρθακουριανς ... Παντως ερωταδες μου μου λειψατε παρα πολυ και ανανεωνουμε το ραντεβου μας για αυριο . erwtasmeta	0
Ασημινα αμα εχεις κουραστει μπορεις να φυγεις . Ο δρομος ειναι ανοιχτος και τα σκυλια δεμενα . GNTMgr	0
Ελα να αρχισει το GNTMgr το σωστο, το επετειακο .	0
Φιλε μιλαμε αγγλικα στη Μυκονο; Χαλαρωστε λιγο πια . Δηλαδη ενταξει . Στο Μπαλι θα μιλανε ελληνικα; GNTMgr gntm	0
Διωχτε την επιτελους gntmgr	0
@USER ο λαος θα το αποφασισει μωρη ξεκωλιαρα .... στα αρχιδια μας μουνοπανο αν θα μας κανετε χαρη, γιατι δεν εχει σημασια ... καταλαβες;	1
@USER Εχεις μονιμη; Δηλαδη δεν εισαι χαλασμενη μια φορα το μηνα αλλα ολο το μηνα;	0
@USER ΞΑΝΘΟ !ΞΕΚΙΝΑ ΑΠΟ ΤΟ ΕΡΓΟ ΣΑΣ !ΤΙ ΠΑΡΑΛΑΒΑΤΕ ΤΙ ΠΑΡΑΔΙΔΕΤΕ !ΜΕ ΑΠΟΔΕΙΞΕΙΣ ΟΝΟΜΑΤΑ (ΟΧΙ ΣΚΑΝΔΑΛΟΛΟΓΙΑ ΜΕ ΑΠΕΝΑΝΤΙ ΤΗ ΔΙΚΑΙΟΣΥΝΗ)!ΕΧΕΤΕ ΕΡΓΟ ΝΑ ΕΠΙΔΕΙΞΕΤΕ !ΜΙΛΗΣΤΕ ΓΙΑ ΤΟΝ ΠΟΛΑΚΗ (ΤΩΡΑ ΔΕΝ ΘΕΛΟΥΜΕ ΑΨΕΙΣ)!ΡΩΤΗΣΤΕ ΕΠΙΜΟΝΑ ΤΟ ΣΧΕΔΙΟ ΤΩΝ ΑΝΤΙΠΑΛΩΝ !	0
@USER Να εισαι καλα Μαριλενα επισης ευχαριστω !	0
Κεισι μωρο μου παρτην καλυτερη φωτογραφια για 2η σερι να χαρω gntmgr	0
Ωχ αρχισε το Γωγουλινι να χαντακωνει, λες και δεν εφταναν οι μαλακιες που πεταει shoppingstar	1
Αυτο το " αμαρτησε μαζι μου " το εχω σιχαθει μιλαμε παιζει συνεχεια TheVoiceGR	0
MasterChefGR_Xeftiles Σημερα Ρεαλ Βαλενθια ...γιατι μπορω .	0
@USER Αντε γαμησου ρε ΨΕΥΤΗ αλητη ... Παρασιτο	1
