content	label
Auto einai paidia, na spoudazeis kati kai na men xereis kan pos graphete auto pou upotithetai oti ekheis spoudasei giatinparea	0
@USER Kharekes telika more paliopetougia;	1
GIA ThUMISTE MOU ..O SKOULOS ETAN AUTOS POU PAROTRUNE TEN KATIA NA PAEI STO GNTM; gntmgr gntm gntm2	0
@USER Stis DEMOKRATIES koumanto den kanoun oi polloi, kanoun oi PERISSOTEROI . Katalabes Suriza_xephtiles , e politike sas krinetai ,na milas gia ta pepragmena sas okhi na kounas to dakhtulo stous allous . Eisai prothupourgos tes khoras 4 khronia kai den to ekheis katalabei akome	0
gntmgr Khristopoulou ti paliako giagiadistika 70s stul Aiskhos . Kakomoira	1
Pou mou eipate oti psephizoume gia na ekhoune ta epeisodia perissotero Theme kai ligotero Milto aphou egine lathos dianome ton rolon tous; Kokkinopotami	0
@USER Na tous agapate tous antres sas . Mporei meta ta 7 apla na pselonoume, alla an mas khreiasteite de tha breite kati pio stathero na akoumpesete . Kai ola auta mazi me ten agape pou mporei na sou dosei enas 7khronos (kai kala) tupos . Agape na uparkhei	0
@USER Ego nai mporei na eimai auto . Esu eisai ena mpastardo katheki pou blepei ephebiko erota metaxu 14khronou pou den xerei pou pan ta tessera kai enos tupou 3 dekaeties megaluterou pou ten epese se ena mikro koritsaki . Katalabes arrosto katheki;	1
To aphegema katerreuse O Khatzedakes omologese: "Oi parembaseis apo ten kubernese_tsirko gia te diasose tes DEE ekhoun kostos gia tous katanalotes, tha doun phouskomenous logariasmous" ND_thelate ND_apateones via @USER	0
Eno to na milas gia khudaioteta kai na paizoun sto binteo sou stigmes apo to Mati, den einai gia sena kai to surizaio sou mualo khudaioteta ...einai kati pou kat ESE prepei na eisai perephane ....ME TEN APhESETE NA KsANABGEI ...GIA NA MEN KAEI ALLOS KOSMOS ekloges2019	0
GNTMgr kale sas aresoun auta ta roukha pou ta apotheonei o demiourgoth;	0
Katalabainete ti ekhei na ginei se khorous ergasias, spoudon kai demosias drases me to neo orismo tou biasmou pou epikheiroun na perasoun . Epises tha athoonontai oloi oi pelates pou biazoun gunaikes se kuklomata trafficking .	0
Mprabo tou pou allaxe skhole, xanadose panellenies, gia na perasei ekei pou thelei kai na to spoudasei . Apo emena einai nai ! TheVoicegr	0
Oi FF san phragkokotes pou einai mono me phragkokotes tha mporousan na photographethoun gntmgr	1
Alla e lenio polu sosta ta eipe ston lampro den etan kale gia gunaika tou kai einai kale gia eromene tou me kheso AgriesMelisses	0
Poia katinara ephuge tlk; gntmgr gntm gntmgr2 GNTMgr	1
Phasiste tou tsakistes Giannitsa	1
Etsi ginetai sosta, kouklitses mou . gntmgr	0
E Eleutheria den einai khazokharoumene, oute blammene, oute o diaolos me to aggeliko prosopo . Mia aple kopela einai pou apla den tes aresoun oi entaseis . E apodeixe; Skules san ten Katia den gabgizoun pote se alles skules . gntmgr	1
@USER Eisai sigouros oti diabazei e blepei mono eikones	0
TA MAThATE RE; OLOI KsEROUN GIA MAS STO TWITTER . ARA KsEROUN K GIA TON LEKTIKO BIASMO POU TOUS KANOUME KAThEMERINA . TORA POU GINAME OPhPhISIALS, DEMOSIA PROSOPA, SELEMPRITIZ, DE MAS STAMATAEI KANENAS . KALE KhONEPsE LOIPON . KhEIROKROTEMA skaipolxeftiles poweroflovegr	0
@USER Dustukhos gia sena den eisai stous proteinomenos gia staurodosia apo to periballon Koule oso kai na ton libanizeis . Mone sou elpida o Abramopoulos .	0
Palia oraia autokratorike Rosia prin ton kommounismo . Pos na sugkrithoun auta ta ktiria me ta tsimentenia mplok; kokkinopotami	0
@USER nomizoun oti me to khoirino tha tous dioxoun .den katalabainoun oti oute oi prosphuges theloun na meinoun edo .sten europe theloun na pane .telika merikoi an den brethoun sten idia these me kapoion pou upopherei den katalabainoun	0
@USER Ean sou to eipan auto tha eisai	0
@USER Metraei k kata poso sou aresoun oi gunaikes genika , leo ..	0
@USER Polles gunaikes ekhoun upostei epithese apo antizelos gia ta matia kapoiou andra ! Den tis kaname omos Eurobouleutes !	1
Akhaakhakhakha e Katia eipe peripou oti e kakia tes einai kontra rolos gntmgr	0
@USER Eisai mazokha	1
mono me sex tha strosoun autes gntmgr	1
S'anazeto ten ora pou kharazei Mes ste siope ton kheilion sou se zeto Den eisai edo kai o elios skoteiniazei Mesa sten trela tou mualou s' anazeto	0
@USER Na kaneis te bardia mou;to exera oti eisai psukhoponiares	0
@USER More malakas einai, alla einai merika pragmata pou kai na ta pisteueis, de legontai ... Auta oute o Mikhaloliakos den ta elege demosia, ta eipe auto to "politiko" apoleiphadi ;	1
@USER ennoeis e thematologia etan oi <<poutses>> e stamatese na graphei genika; einai semantike eidese prepei na xero	1
E Elle klassika skephtetai to horse riding GynaikaXwrisOnoma	0
@USER Kolampia ...men eisai blakhos ...ts ts ts	0
Ta logia perisseuoun erwtasmeta	0
@USER Pantremene eisai; Ara o Nikos einai dikos mou	0
Poios Giannoules re mlkes . O tupos Persu perpatouse sta Giannitsa kai ton ebrizan mekhri kai kati Albanoi mpetatzedes pou ta epinan se taberna . Uparkhei k binteo	1
e martina spiti tes blepei gntmgr men xekhaseis na diabaseis kai ta touit mas	0
Se lene Alexe kai eisai egetes . E kathe sou lexe, omonoia kai katapeltes erthe_kai_einai_megale	0
@USER Didumo photia ! Elena kai Zenebieb, agapo ! GNTMgr GNTMgr	0
@USER Dieukrinise:se gunaika	0
@USER Proton esena dn se xero ston allon mileaa .oute xero poia eisai oute poies einai oi protimeseis sou k gousto sou k kapelo sou na tis ekheis .apeuthuntheka se sugkekrimena atoma pou bgazoun aphrous gia te sugkekrimene k to paizoun trol k kala eno tous ekhoun petakhtei ta matia apo misos	0
kalutera na eisai monos, para na sumpleroneis to kopadi ...	0
SurvivorGR . Gia alle mia phora ......teleia k paula, DALAKA EISAI KAULA !	1
Kante te Moutidou Proedro tes Demokratias, na sothoume, re ! kalomesimeraki	0
O Sakes phoraei poukamiso tupou Gianne me ena n etsi TheVoiceGR	0
Leipeis re Marabegia . Den einai idio to TheVoiceGR khoris esena .	0
@USER Eisai erotas ...	0
Sumboule pros Maria Ioannidou: An sou leipei e Natalia Germanou .. phtiaxe Twitter ! mesimeri_skai	0
@USER O Thomas leei <<epheres 3o mnemonio; eisai idios>>. Ki ego anarotiemai, me te phora pou eikhan parei ND - PASOK tha kanan ta idia me ton SURIZA; pkh:	0
To trabane parapano; Giati arage xerei kaneis; gntmgr	0
ROUMELIOTE EUKhOMAI MORE NA SE DIOKsEI TO IDIO SOU TO PAIDI GynaikaXwrisOnoma	1
Ti kapoios more Marina ten epereazei;! E LILIAN EINAI MORE treLilian gynaikaxwrisonoma	1
Popo e aderphe tou .......... fosstotounel	0
gorgonokephtedes trone gntmgr	0
Eisai anapophasistos;	0
ELATE RE PAIDIA na organothoume ligo ! DEN graphoume sto MasterChefGR Graphoume MONO sto MasterchefGr_xeftiles Ainte kamaria mou	0
@USER Sourealistiko theatro paralogou .Oi lathrometanastes biazoun gunaikes stous dromous tes Lesbou, makhairomata metaxu Aphganopakistanon kathe mera, kai autos mas paramuthiazei giati epiasan ena Mpakhalake,anti na dosei entole na puroboloun oi Astunomikoi otan apeileitai e Zoe tous	0
Pou einai to ethiko sas pleonektema . Mileste mas gi auto .. den eimaste oloi phasistes, akoume ... SURIZA_xephtiles	0
Pros stigme ekei pou epairnan ten piese tes alles, nomiza oti etan kapoio konsept . gntmgr	0
Ephuge kai e Martina kai de mporei na kanei ten koutsomoura sta dikhtua gntmgr	0
Na eisai e Kouneba kai na sou pairnei ten these e Kountoura, o Petro kai o Alexes . Apolaustiko ekloges2019	0
Okhi tipota allo ego to mono pou skephtomai einai to kokomploko pou tha khoun pathei sto sait tes aletheias, pou ekhoun apo te mia te gunaika tous ap' ten alle to aisthema tous . PAOKPAO sdna_xeftiles	0
Zetao apla na me dosete duname se aute ten poutana pou mou pere te khara, tous philous, ten emphanise me adeiase kai me aphese olomonakhe na miso ton eauto mou khoris na elpizo se TIPOTA	1
@USER Polukhrone kai gere ! Edo tha eisai na sou eukhomaste kathe khronia ! 	0
Keisi me epiase ena mikros ispanikos gntmgr	0
@USER Ekheis dikio . Sumphono . Alla ama thes na eisai omada Ph4, opos deloneis, prepei kapoia stigme na anoixeis to portopholaki sou k na pleroseis k ton Khigkins tes TSSKA .	0
Aisio telos sten peripeteia ton duo agnooumenon gunaikon sten Euboia agriesmelisses gntmgr	0
E Katia prospathei na peisei oti den einai elephantas GynaikaXwrisOnoma	0
Peite ta philtate ! Ellenares mpoliazete ten agria elia me Koroneike gia na bgalete ladi alla sas xinizei na mpoliasete ton plethusmo mas me Asiates gia na luthei to demographiko . PhASISTES ! noor1 Novartis ND_thelate ND_no_borders SURIZA	1
Me malakia penalti me malakia antidrase e Totenam xephtila na men to parei kaneis UCLfinal	1
@USER Eisai polu malakismeno gia na katanaloso khrono na apantao ste malakia pou se dernei . Gi auto sta tsakidia kathusteremeno .	1
Sakes kai Panos se resital "eugeneias" apopse ! znews TheVoiceGr	0
Na sas po ego ti epatha me tis ekloges : Bazo alpha tuphlotheka apo ta Led eida kai ton Ntano leo me douleuoun, bazo ant1 baretheka, bazo skai leo e Sia tha ekhei agkhos gia ton Mpakogianne telos katelexa sto open pou eikhe ton Niko mas giatinparea	0
Ethnike mou mana semera mou ten epese enas Kanados sto dromo . Tou eipa na psaxei gia esena . MEN PhUGETE KURIA MOUMOURE MOU @USER GynaikaXwrisOnoma	0
Ai mare zeis sten Agglike exokhe gntmgr	1
Kala sas kanei e Konstantina ! Kai eseis to idio tha kanate ste these tes ! gntmgr	0
ANNA MARIA EIDOLO gntmgr	0
Kalutero paidaki etan e Elpida . Toute e Melite mas bgeke skatoula . gynaikaxwrisonoma	1
Emphuto metriko enstikto e Asemina gntmgr	0
Men akouso kana Skoulo na leei Katia ta peges kala tha spaso ten teleorase pragmatika GNTMgr	0
@USER Ego pharophulakas ethela na gino . Alla pairnoun mono antres kai mekhri 28 eton, pantou ratsismos gamoto . Exairetikos pharos, opou pharos ego apo kato	0
Exegese mou kapoios ti skhese ekhei auto me to Mad Max . gntmgr	0
To eipa kai prin .. to leo kai tora oti e Moutidou einai UPEROKhE . Pethaino me ta binteo tes kalomesimeraki	0
gntmgr Katia poso glukia, emetos	0
@USER Gia to tiramisou re leo ego; Gia to oti eisai sten pole kai de tha se do apo konta leo .	0
@USER Antres einai ... Einai ikanoi gia ola	1
erwtasmeta kakos paizei stis 9 to kratasmystiko , e seira einai komodia alla gia tis 10	0
Miso lepto giati kapou to ekhasa .Sto museum of illusions pou mas ekhei prixei o Tanimanides, ekhoun paei;gntmgr	0
Akhakhakhakhakhakhakhakhaakha o Mprates ten eipe sto Mpratopoulo gia te phone tes . O MPRATES GNTMgr	0
Okai eisai apisteutos survivorgr	0
XFactorGR paizei auto ; To blepei kanenas; Pera apo 15khrones instagramer ...	0
@USER Esu me poio skeptiko peges surizi; Se thumamai kai me to Kosta den esoun aitheras alla polu eukola allazete ideologies kai kommata . Eisai axios tes moiras sou kai ton praxeon sou .	0
Eikhe k megale anesukhia k ethele na brethei o anthropos na eremesei k autos .entaxei ekhei perasei se allo level apanthropias . Ten ora pou patage kathe mera pano apto ptoma tou .sikhama ! FosStoTounel	0
@USER Khakhakha diana re mpagasa mprabo, tes Puthias eisai gios	0
Dld semera pou to Khrem .Athen . boutexe 3% o Metsotakes den paei kala kai den tha bgei PTh ; Okhi,giati ole ten proegoumene bdomada pou pegaine kala, ebgaine autodunamos ... ND_xephtiles	0
As to apheso kapou edo gia ten semerine shoppingstar	0
Anna se ponaei e agrotissa kai auto bgainei pros ta exo GNTMgr	0
@USER Eisai kai khontre !	1
An den kanei aurio 20aria tote den tha kanei pote erwtasmeta	0
Tinos einai re gunaika ta paidia, to ena mou phonazei si, to allo mou phonazei gia ...Tinos einai re gunaika ta paidia Giorgos gynaikaxwrisonoma	0
Pio busma apo te souzana den uparkhei telika .te balane mesa me to etsi thelo . GNTMgr	0
Kratousan omerous metanastes se dasos tes Komotenes - ...	0
@USER pou eisai agori mou na skholiaseis ta exit poll;	0
@USER An einai thetiko na kaneis te bromike douleia, na se petane sta skulia otan paueis na eisai khresimos kai na diadidoun oi palioi sou sunergates sto sait pou idruses oti eisai poulemenos ston Suriza kai ton Zaeph, nai, mia khara thetika apotimatai .	0
@USER Ara katalegoume sten arkhe . kolopaida oi mauroi oloklero karkharia piasane k den edosan mia mpoukia .	1
to Sumboulio tes Europes kategorei to kathestos tou Ormpan gia apanthrope sumperiphora se metanastes kai prosphuges ste khora tou ... mikra paidia phulakizontai nestika kai oi aiteseis asulou tous aporriptontai sustematika ... alla ta kondulia gia tous metanastes ta aporropha kanonika !	0
@USER Ara eseis ten koutala ki autos ta arkhidia tou ennoeis .	1
@USER Ola kollane kai ola sundeontai an eisai ligo poneremenos k ekheis mia pio sphairike antilepse gia ten epikheirese pou onomazetai sooumpiz .	0
mesimeri_skai Koita pos gelane oi elithioi me ena toso sobaro thema . To ESR pou einai ;	0
@USER Eisai malakas ;	1
@USER Toute einai .teleios elithia,,bre ante more,mas ephuge o OUKas kammenos !,kai erthe e OUKou Dourou,,t egine re paidia ,,se lathos .planete khora zoume me ten surizoTsirkoula ..ante akoma logo .bre patsaboura kai sto ston diaolo	1
@USER Aei sto diaolo pouste	1
Phoul psema e martina gntmgr	0
E Asemina kathe phora pou arkhizei to glupsimo stous krites gntmgr	0
@USER Eisai toulakhiston geloios .... na to thumasai omos auto to post mekhri ten Kuriake to bradi . Men to katebaseis e;!	0
@USER Kai tria arkhidia kathontan	1
Ti tsinola ti sunela shoppingstar	0
Mprabo sto ugies kommati tes koinonias pou tous ekraxe ! An den ginotan auto tha louzomastan niketria ten kampia ! Euge ! masterchefgr_Xeftiles	0
Kati paizei me ten Antigone kai ton Elia, mallon einai ontos mplegmene ki aute erwtasmeta	0
@USER Kha ! Kapsoura eisai aphou kai khoris na se gnorisoume !	0
Entometaxu einai kai oi duo plus size e; gntm gntmgr	0
Elektra men pisteueis tipotaaaa ! erwtasmeta	0
200 tourtes ekopse ekhthes o karagkiozes, semantiko gegonos tou 20ou aiona e gennese tou phasista apo ton skai_xeftiles . Bre ai sto diaolo ki akoma parapera	1
Telika kala kanate kai pherate Souzana piso . Kharizei theama e kopela . Pao na phtiaxo pop korn GNTMgr	0
Mpeke, mpeke ..... O,ti mpainei kalo einai ..... GNTMgr	0
Ta agoria ekhoun pathei tarakoulo me ton kainourgio paidara kai okhi me ten apokhorese tou Paulou . O Tzoni mekhri kai sto epiplo anebeke gia na deixei poso "khalaros" einai poweroflovegr	0
O palios mou summathetes apo to skholeio pantreuetai . E re na pao ston gamo kai na einai kai oi alloi oi malakes ekei .	1
gntmgr Istoria To sait anebazei skholia p theorei auto apodekta . Otan ta skholia ekhoun omorpha epikheiremata, den anebainoun pote . E khounta tous tha perasei; Tha aphesoume to demokratiko dikaioma tou kathe polite sta kheria probokatoron; e tha tous rixoume mauro;	0
En to metaxu se alles dokimasies lussaei e Kagia "Den einai e douleia sas na skephteste, einai na eiste montela" k semera ektheiazoun ten Konstantina gia tis skepseis tes GNTMgr	0
-Telikos ChampionsLeague semera e; -Nai kai; -As kerdisei o kaluteros . -Ante gamesou re, mono Liberpoul leme . TOTLIV ChampionsLeagueFinal	1
@USER K pou eisai akoma ... katse na deis stis epomenes proedrikes ...	0
To na prepei na kunegane ta zontana einai meros tou na einai mondela; gntmgr	0
E Kaizer eprepe na to parei edo gntmgr	0
ekloges2019 Euroekloges erkhetai_POUTSA oti ki na lete na kanete ..stes ethnikes ekloges tha kanei sesmo ! Ki sta palia kommata to maura siga siga erkhetai .. @USER wheres your black tie; Waiting for a general election haha oti sas leo !	0
Autos ton Skoulo kapote ton sumpathousa alla exelissetai se megale glitsa gntmgr	1
survivorgr Panagiote eisai o kaluteros ! Autes oi nikes apenanti ston Mpora apolause !	0
@USER to ekho onomasei Tryfona opoios ekhei arkhidia as erthei	1
Ego ten Anna-Maria opos kai oles skhedon den ten sumpatho alla 1)Einai e kalutere sto kommati montelo kai 2)einai authentike mpitsara . Den einai rolos, blepe Katia, mpas kai ten prosexoun gntmgr	0
Koritsia, antres pou ekhoun pathos me ten mpala na briskete . Ekhoun pathos se ola	0
Pos ginetai na glitonoun panta gamo ta busmata; XFactorGR	1
4 kai SEMERA gia na doume pos einai na eisai Aristeros kai na suneidetopoieis pos oi PAPANTZES kai ta PhOUMARA, pou poulages apo mikros sta pezodromia, me ten idia orme pou s'epheran prosorina sten exousia, me ten idia orme tha se GKREMISOUN !	1
Basile esu na koitas ta khalia sou ! E Anna den epaixe me kanenan, mataia prospathei na brei anamesa se tosous malakes enan pou tha einai ligotero gia na kanei skhese pou tha kratesei kai meta an ethele na paei teliko tha ekane pseutike skhese opos esu ...poweroflovegr	1
Ti kouklitsa e zoumpe me ten mpantana TheVoiceGR	0
Den ekho kheirotero apo antres-gunaikes kuanokranous . Pou theloun k prospathoun na ta ekhoun kala me olous . Den ginetai . Oute oi real kuanokranoi den to kataphernan auto	0
E martina einai apo basilike oikogeneia den ekhei khorio einai skatoaimate GntmGr	1
@USER Esena ti se kophtei more kota kai khtupiesai gia tous prosphuges tou pakistan kai tou gkampon ; LEGE MORE KOTA , POSA PAIRNEIS ;	1
@USER Tha metapherei ki ekei guphtous me poulman epeide den katorthonei na sugkentrosei kanenan phusiologiko Ellena polite-psephophoro;! syriza_xeftiles - Erkhetai_POUTSA	0
erwtasmeta molis teleiosa to khthesino epeisodio k ertha etoime gia to epomeno .. E pio cringe stigme to proino xupnema tes Antigones sto krebati tou Perikle .. Epises autos o nearos sto spiti tes Itias me ebale se upopsies gia trela senaria ..	0
Akh kai kala metaniose kai kala tukhaia adikese paidia . Okhi kopela mou otan eutharsos me Pano-Taso-Stamate kategorousate Pantelo den etan tukhaio kai pano sten stigme .Otan gelousate me Zakhir den etan pano sten stigme masterchefgr masterchefgr_xeftiles	0
@USER Den tha xekhaso pote sunenteuxe epaggelmatias pornes pou doulepse se ole ten eparkheia Ekane eidika anaphora gia ten gunaikes tes periokhes	0
-mpampa, pote megalonei to pouli enos antra; -sunethos,otan dei mia gunaika kai tou aresei polu . -kai pote mikrainei; -otan ten pantreutei .	1
Siga me skisete kana dikhtu GNTMgr	0
Edo e ellenike kubernese diastreblonei to semera re malakes, poia istoria lete	0
Logika o giannoules einai upopsephios na pei kai to "den phtaine oi metanastes pou biasan, oi gunaikes etan prokletikes" erkhetai	1
O Stathes to xekatharise e gkrinia phernei gkomena ....elpizo na to katalabete Oles kai na koimethoune oi antres sas mia bradia eremoi erwtasmeta	0
ti einai aute e aspre aedia sto kephali tous eleos ekhei korones ap ta tzampo 2,5 euro gntmgr	0
a re su skoule kalampourtze . gelasame pali not gntmgr	0
Poso kolotoumpas e Katia; poso;gntmgr	0
Oti kai na kaneis Manolio Khrestaras kai Panteles DE GINESAI ! MasterChefGR_Xeftiles khrestosmparkas_true_winner khrestosMparkas_true_winner	0
De mas phtanoun oi malakes ste kapheteria oloi me ena tel sto auti bgaineis plateia blepeis allous tosous tzikhantistes soru ependutes ethela na po me ena tel sto auti,	1
@USER Den poulaei na brizoume ten alle pleura den mas dinei phab .ki an diaphoneis eisai nazistes k phasistas okhi oti apla den goustareis kanenan kai den tros koutokhorto alla ti leme tora ..	0
Sosta epikaleisai ten agape sou gia tous prosphuges kai exomologeisai oti den koimasai ta bradia eno asprisan ta mallia sou se duo menes, kurie Koumoutsako, alla opos lene sto podosphairo to apotelesma metraei .. Kai e metriophrosune !	0
Oi Liak Kober tzampa kathontai mesa ... Poia skholeia tous uposterizoun; xfactorgr	0
Oraia ta stras, ok Katia mou katalabame, den mporeis na kruphteis GNTMgr	0
Marina 24, Niothei prigkipissa Lea sten topothesia gntmgr	0
@USER Se eukharisto . Na eisai kala .	0
@USER Pos tha uparkhei politismos khoris Ellenes; Khoris luseis sto demographiko; Khoris soste diapaidagogese ton ephebon kai neon gia tis ektroseis; Me antikatastase tou gegenous plethusmou apo antres mousoulmanous apo ten Aphrike tha ginei ; Den sas protimesame gia na epharmosete kati tetoio .	0
O allos mou sustetheke os Petros tesElenes eukhomai na einai lithouanos ki okhi toso malakas	1
Genika an kapoios ekhei phaei kerato kai parakalaei te gunaika tou na gurisei gia na men ginei rezili den einai gia polla polla	0
Kalespera sunadelphoi ! Khronia polla more arrostia Aggelo na se khairomaste na se gere na briskeis akre giati an perimename ten ellenike dikaiosune oloi exo tha etan ! Kai khronia polla sten Manousia etsi khoris logo giati einai erotas ! fosstotounel	0
@USER "Eisai k@USER Ntalaka"...	0
O Mprates ten ethapse ten Martina GNTM GNTMgr	0
@USER E sugkrise aphora stis politikes epiloges ... me poious eisai kai me poious okhi ...	0
Diethnismos den einai na leitourgeis politika san na men uparkhoun ethne san na iptasai ektos koinonikon skhematismon, alla, na katanoeis ten taxike diastromatose ton koinonion kai na eisai me ten ergatike taxe se oles, kathos kai na men epitrepeis sto ethnos "sou" na adikei ta alla .	0
@USER AKhKhKh KOSTA MOU EDO EISAI; POLUKhRONOS	0
Eprepe nomizo ... "Tha sas skiso KARGIES" NewProfilePic GNTMgr	0
Eikhane giatresses sten Agria Duse; Se alle agglike seira persine oi lesbies iatrodikastines tou 19-18ou ai . etan toso apeleutheromenes kai pegainan kai se upogeia mparakia tes epokhes na kolokhtupethoun me theluka kai sernika;	0
@USER Troo ta lephta mou se poutanes kai sta snikers	1
ste souzana tha ethela na doso ena lussasmeno pitmpoul alla dustukhos den ekhei gntmgr	1
POu pas khoris meso Markela m TheVoiceGR	0
Latreuo tis apeleutheromenes gunaikes, pou stamatoun sta mpar gia na khaidepsoun enan adespoto andra . survivor survivorGR survivor2019 MasterChefGR_Xeftiles MasterChefGR spoiler radioarvyla tatouaz	1
Anathema ki an katalabe pou briskotan kai ti ekane to tsokaro e Katia pou sugkinetheke kiolas apo ten beloudine kourtina . Aei more GNTMgr	1
Analoga, an sou aresei na eisai me ton nikete...e san <<to megalo remali>> bgaineis gia kamaki me sakoules tou souper market gemates Babylino	0
Kurie mage mou mporeite na exaphanisete te Souzana; gntmgr	0
@USER A tous poustedes	1
E thusia tes Iphigeneias kai sten Rosia . kokkinopotami	0
@USER Kala eisai entelos khazos ; Ti proteineis ; 100% summetokhe olon se oles tis apophaseis gia ola ta themata allios "apophasizoun alloi gia sena" ; Ekhete apoblakothei entelos ;	1
E Eleutheria mallon eide ten porta anoikhte sta audition kai mpeke . Den exegeitai allios e askhetosune tes . Apo ta mallia trabegmene e parousia tes sto gntm . gntmgr	1
@USER Nai re phile alla kapos den prepei na to leme auto to kinema gia epiteuxe isotetas p aphora oles k olous; Otan katapiesmenes gunaikes pairnoun monimos protoboulia na palepsoun gia ena karo pragmata pou aphoroun olous ma OLOUS mporoun na to poun opos theloun k to eipan pheminismo	0
eleosss shoppingstar	0
Mia khara prosopo ekheis . Me ta mallia na kaneis kati . shoppingstar	0
Ego blepontas ten Spuridoula sto teliko MasterChefGR masterchefgr_Xeftiles	0
Oti thelame na se dioxoume apo to domatio kai sto legame se kathe eukairia, einai mpoulingk; Ntax .. Klaio .. gntmgr	0
@USER St arkhidia sou	1
@USER Axios kai liga les, spanio na breis tetoio kolotoumpa . SURIZA_xephtiles	0
Paidia .. kala krazoume te Lilian giati eimaste me to Marinaki alla kapou uparkhei mia dikaiologia gia ton paralogismo tes ... na nomizeis 10 khronia ena paidi diko sou kai meta na erkhontai ta pano kato ... GynaikaXwrisOnoma	0
@USER Khakhakhaakhkhakhakhakhakhakhakhakhakhakhakhkha re eisai pio asteios apo mpaxabane	0
Poia einai aute pou paizei semera gt dn ten thumamai; shoppingstar	0
Agapo to gegonos pou oloi oi krites pane ston Pantele otan anebainoun ston exoste MasterChefGR MasterChefGR_Xeftiles	0
Logo auxemenon upokhreoseon, kataphera semera na do t epeisodia tes ebdomadas kai thelo na po Ksaderphe Elia eisai photia leme erwtasmeta	0
O Khristos k e panagia mpak pak patsaboura ! Ti ein touto mare; shoppingstar	1
@USER Eisai polu romantikos	0
@USER Kai pera apo ola ta alla eisai kai stourno . Ti paleopasokos k malakies les, Kuprios eimai, oute kan psephizo sten Ellada . Auta einai ta politika s epikheiremata re khakha, na les oti tha rthei spiti mou o Kouphontinas . Lalepsate me ton Toto pou balate gia arkhego tes ND den xerete ti lete	1
Nontare eilikrina khestekame gia ten gnome sou poweroflovegr	1
Ti eipe to tsoli e Stamatina; eisai kai mana elithia san den ntrepesai ! Asto diaolo patsaboura pou epairnes pipes apo do ki apo kei gia na khotheis sten teleorase kai tora to paizeis kuria TSOKARO !	1
Prospathoun na mas kanoun pluse egkephalou SURIZA syriza_xeftiles gia ten Dourou me to etsi thelo meso diaphemiseon mekhri sto YouTube . Einai pragmatika to mono adunato . Ektos ki an eisai pragmatika anegkephalos . Teleia paula	0
odegousa kai epesa se mia lakkouba me laspes kai dipla akribos etan ena mekhanaki kai to ekana poutana ... toulakhiston to eikha balei stokho .	1
Re tha ourliaxo apo ta neura pou tha ten paei sten pholitsa tou me te gkomena erwtasmeta	0
@USER (Me ten kale ennoia) Den xero ti douleia kaneis k eisai sunekheia ste phuse alla kala kaneis	0
Mias kai eblepa ekhtes gntmgr (poios na to pisteue;) Thelo na po stis kopeles pou lambanoun meros se tetoia rialiti, oti top model semainei Angels of Victoria Secret tupou e Naomi Campbell tupou, den semainei apla montelakia kai an merikes .	0
@USER Ta arkhidia mas pairnoume sigoura me kati tetoia ...	1
Esu gogo pou akoloutheis ten moda tes oikogeneias phloreniote ShoppingStar	0
Keisiiiiiiii gntmgr	0
@USER Kai ti se kanei na pisteueis oti me endiapherei ti eisai; Apla gelao mazi sou .Ean autos etan o skopos sou,sigoura to petukhes .	0
E KATIA KhESMENE KAI STO PATO . Axia anektimete GNTMgr	1
Epeide eimai apo khorio, duskolo na piaseis kota, me to kheri sten kardia sas to leo . Kais thermides guro guro sto kotetsi . gntmgr	0
4,04 stous 100 psonizoun apo tou Belopoulou . Skata_stous_phasistes Ekloges2019 ND_xephtiles Belopoulos	0
Einai o kaluteros floor manager tes Ellenikes teleorases o Stelios mas ! khakhakhakhakha ! kalomesimeraki	0
Re malakes, men mas ta lete etsi apotoma, tha pathoume tipota .	0
@USER kala eisai apisteute .! gia sas kuria mou ....	0
Kunegos ston Ebro, perikuklomenos apo 15 atoma me tsekouri kai paloukia . "Den einai oi idioi pou erkhotan palia, einai olo antres, einai nearoi ki einai agriemenoi"..	0
Anamenomeno na ginei . Kalomesimeraki	0
Kai einai kai toso kagkelo pou nomizo oti prospathoun na trupesoun ten psukhe mou ! gntmgr	0
@USER Surizaioi malakes sanophagoi apotheonoun mekhri kai ton ...Mpeo .	1
Oso ki an mporeis na eisai logikos Panta tha uparkhei ena paramuthi Pou tha katalexei na pisteueis ...	0
@USER Esena SURIZA; Ma to phonto piso xekathara deikhnei oti eisai PASOK ...! Den uparkhei soteria, prepei na to paroume apophase	0
poweroflovegr Bill palemakhos podosphairistes kai opsime drag queen	0
@USER Esu pantos bazelinosou, giati opos kai na psephisoun erkhetai_POUTSA	0
martina ante ton poulon ton toson GNTMgr	1
@USER ta ekhoun pei auta oi gkoin throu edo kai khronia mazi mou askholeisai poso malakas eisai an ontos den goustareis sou deikhno ti na pareis	1
-konstantina ti skephtosoun ste photographia; -te katia na apokhorei kai go na tes leo bye bitch ! gntmgr	0
Oi Trites mou ton teleutaio kairo ekhoun parei mia malakismene khreia .....kai mia geuse apo Deutera !	0
@USER Authaireta kaneis upotheseis gia te zoe mou khoris na me xereis . Etsi kai ego authaireta tha po oti eisai demosiokephenas e akoma kheirotera phorodiaphugas . Allios den exegeitai pou den upologizeis tous phorous pou pleronoun oi Ellenes gia tis maures trupes pou esu sterizeis	0
